"","sample","lakenames","limnion","filter","quadrant","trophicstate","Phylum","abundPerPhylum","PercentPhyla","MeanAbund_PhylumQuad","SEAbund_PhylumQuad","MeanAbunTrophicstate","MeanAbund_PhylumLake","SEAbund_PhylumTrophicstate","SEAbund_PhylumLake"
"898","BSTE13um","Bassett","Top","Particle","Particle Top","Mesotrophic","unclassified",104,0.0122,195.894736842105,21.9735213776927,366.782608695652,215,56.9212394114302,36.2681809907935
"899","BSTE13um","Bassett","Top","Particle","Particle Top","Mesotrophic","Verrucomicrobia",998,0.1174,948.315789473684,137.106460804503,836.260869565217,806.428571428571,73.2344013363669,148.779295977514
"900","BSTE13um","Bassett","Top","Particle","Particle Top","Mesotrophic","WCHB1-60",0,0,0,0,0.304347826086957,0,0.304347826086957,0
"901","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Acidobacteria",0,0,50.3157894736842,21.827078604765,15.9130434782609,14.4285714285714,3.80498583018364,6.09393587279754
"902","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Actinobacteria",85,0.01,99.8947368421053,12.7141066234712,687.913043478261,499.857142857143,163.112571921201,249.011706415527
"903","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Armatimonadetes",10,0.0012,43.5789473684211,13.1104876971736,18.0434782608696,13.7142857142857,3.04087974897163,5.01765590174329
"904","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Bacteroidetes",2589,0.3046,1931.94736842105,187.826526187527,1705.04347826087,1931.57142857143,71.1945360923895,158.933477719881
"905","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","BD1-5",0,0,0,0,7.43478260869565,14.5714285714286,2.17225233009402,5.92756732747665
"906","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Candidate_division_BRC1",0,0,0,0,7.04347826086957,7.85714285714286,1.86339638574125,3.15042379181392
"907","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Candidate_division_OD1",0,0,0.315789473684211,0.315789473684211,43.4347826086956,53.4285714285714,10.6414481775759,26.6689199728262
"908","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Candidate_division_OP11",0,0,0,0,0,0,0,0
"909","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Candidate_division_OP3",0,0,0.421052631578947,0.299275826477754,28.9565217391304,33.1428571428571,6.67260290213669,15.6971768335653
"910","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Candidate_division_OP8",0,0,0,0,0.739130434782609,0.571428571428571,0.345595615229992,0.571428571428571
"911","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Candidate_division_SR1",0,0,0.947368421052632,0.537884551465119,9.73913043478261,10.4285714285714,2.12664016340381,4.93701829648868
"912","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Candidate_division_TM7",0,0,0,0,0.434782608695652,1.42857142857143,0.306878244170461,0.947607082958686
"913","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Candidate_division_WS3",0,0,0,0,3.95652173913043,1.71428571428571,1.61450718244677,1.10656667034498
"914","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Chlamydiae",0,0,1.68421052631579,0.741630224135026,4.08695652173913,0,2.82626937690362,0
"915","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Chlorobi",0,0,25.3684210526316,16.145575050804,106.95652173913,269.142857142857,41.4596560059285,117.870071440958
"916","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Chloroflexi",0,0,96,38.9873273757824,240,339.714285714286,70.4366673734067,164.714863915063
"917","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Cyanobacteria",2231,0.2625,2768.73684210526,206.809314693247,1425.60869565217,1213,300.513531089874,377.281819636954
"918","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Deferribacteres",0,0,0,0,1.26086956521739,1.71428571428571,0.603734724695993,1.10656667034498
"919","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Deinococcus-Thermus",0,0,1.10526315789474,0.657368210357726,16.8260869565217,11.2857142857143,4.28926971400706,4.31340262169795
"920","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Dictyoglomi",0,0,0,0,0,0,0,0
"921","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Elusimicrobia",0,0,0,0,0.869565217391304,0.428571428571429,0.378807927521208,0.428571428571429
"922","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Fibrobacteres",0,0,0,0,14,9.57142857142857,4.35889894354067,5.6436105585037
"923","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Firmicutes",0,0,5.15789473684211,2.73515467547991,97.3478260869565,172,23.569308164106,61.0257556867824
"924","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Fusobacteria",0,0,2.15789473684211,1.34699830442839,0,0,0,0
"925","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Gemmatimonadetes",0,0,5.21052631578947,3.18951035433342,0.130434782608696,0,0.130434782608696,0
"926","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Lentisphaerae",0,0,5.10526315789474,2.4778489266237,301.04347826087,140,74.3681016201201,51.1566222497147
"927","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","NPL-UPA2",0,0,0.315789473684211,0.315789473684211,48.4782608695652,43.4285714285714,11.0935421810794,17.9176119035582
"928","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Planctomycetes",1486,0.1748,1054.52631578947,108.01489956843,487.652173913043,588.285714285714,92.3670630834962,259.484627885437
"929","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Proteobacteria",1178,0.1386,1253.31578947368,58.4893178946978,1956.30434782609,2046.42857142857,136.021583889197,368.799523366522
"930","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Spirochaetae",0,0,0.315789473684211,0.315789473684211,44.695652173913,35.8571428571429,8.60380345680644,12.8460269407808
"931","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Tenericutes",0,0,0,0,4.34782608695652,2.71428571428571,1.42896172214943,2.12372410675979
"932","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Thermotogae",0,0,0,0,0.0869565217391304,0,0.0869565217391304,0
"933","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","TM6",0,0,9.36842105263158,3.75040779561712,18.304347826087,22.2857142857143,4.61456483613697,12.3456456285767
"934","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","unclassified",147,0.0173,195.894736842105,21.9735213776927,366.782608695652,215,56.9212394114302,36.2681809907935
"935","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Verrucomicrobia",774,0.0911,948.315789473684,137.106460804503,836.260869565217,806.428571428571,73.2344013363669,148.779295977514
"936","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","WCHB1-60",0,0,0,0,0.304347826086957,0,0.304347826086957,0
"937","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Acidobacteria",12,0.0014,29.5,7.62837500803139,15.9130434782609,14.4285714285714,3.80498583018364,6.09393587279754
"938","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Actinobacteria",602,0.0708,1115.75,115.321903588904,687.913043478261,499.857142857143,163.112571921201,249.011706415527
"939","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Armatimonadetes",10,0.0012,72,21.6732918345914,18.0434782608696,13.7142857142857,3.04087974897163,5.01765590174329
"940","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Bacteroidetes",1908,0.2245,2025.05,156.431630853798,1705.04347826087,1931.57142857143,71.1945360923895,158.933477719881
"941","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","BD1-5",41,0.0048,8.7,2.28277301359091,7.43478260869565,14.5714285714286,2.17225233009402,5.92756732747665
"942","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_BRC1",12,0.0014,4.15,1.2717062719454,7.04347826086957,7.85714285714286,1.86339638574125,3.15042379181392
"943","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_OD1",155,0.0182,66.65,11.4419070456854,43.4347826086956,53.4285714285714,10.6414481775759,26.6689199728262
"944","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_OP11",0,0,0,0,0,0,0,0
"945","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_OP3",83,0.0098,35.3,6.80058047058059,28.9565217391304,33.1428571428571,6.67260290213669,15.6971768335653
"946","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_OP8",0,0,0,0,0.739130434782609,0.571428571428571,0.345595615229992,0.571428571428571
"947","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_SR1",22,0.0026,14.75,4.12111060656942,9.73913043478261,10.4285714285714,2.12664016340381,4.93701829648868
"948","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_TM7",4,5e-04,1.1,0.512475930115131,0.434782608695652,1.42857142857143,0.306878244170461,0.947607082958686
"949","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_WS3",0,0,0.95,0.577995629194911,3.95652173913043,1.71428571428571,1.61450718244677,1.10656667034498
"950","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Chlamydiae",0,0,6.5,3.70809924354783,4.08695652173913,0,2.82626937690362,0
"951","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Chlorobi",851,0.1001,124.3,44.975847319481,106.95652173913,269.142857142857,41.4596560059285,117.870071440958
"952","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Chloroflexi",184,0.0216,136.55,24.9066124172932,240,339.714285714286,70.4366673734067,164.714863915063
"953","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Cyanobacteria",145,0.0171,279.85,60.7166965244496,1425.60869565217,1213,300.513531089874,377.281819636954
"954","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Deferribacteres",0,0,1.45,0.65484027783398,1.26086956521739,1.71428571428571,0.603734724695993,1.10656667034498
"955","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Deinococcus-Thermus",24,0.0028,37.65,15.0955334976591,16.8260869565217,11.2857142857143,4.28926971400706,4.31340262169795
"956","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Dictyoglomi",0,0,0,0,0,0,0,0
"957","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Elusimicrobia",0,0,1.7,1.12413709596575,0.869565217391304,0.428571428571429,0.378807927521208,0.428571428571429
"958","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Fibrobacteres",27,0.0032,18.25,5.10359780217013,14,9.57142857142857,4.35889894354067,5.6436105585037
"959","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Firmicutes",301,0.0354,116.95,29.641673633408,97.3478260869565,172,23.569308164106,61.0257556867824
"960","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Fusobacteria",0,0,0.65,0.448828885457535,0,0,0,0
"961","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Gemmatimonadetes",0,0,1.85,0.795629509124362,0.130434782608696,0,0.130434782608696,0
"962","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Lentisphaerae",211,0.0248,418.55,114.422059775018,301.04347826087,140,74.3681016201201,51.1566222497147
"963","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","NPL-UPA2",65,0.0076,56.85,12.1766115328137,48.4782608695652,43.4285714285714,11.0935421810794,17.9176119035582
"964","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Planctomycetes",82,0.0096,343.85,69.7958404355536,487.652173913043,588.285714285714,92.3670630834962,259.484627885437
"965","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Proteobacteria",2855,0.3359,2054.6,139.933149452835,1956.30434782609,2046.42857142857,136.021583889197,368.799523366522
"966","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Spirochaetae",59,0.0069,55.25,10.51662218135,44.695652173913,35.8571428571429,8.60380345680644,12.8460269407808
"967","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Tenericutes",4,5e-04,7,2.01311489462161,4.34782608695652,2.71428571428571,1.42896172214943,2.12372410675979
"968","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Thermotogae",0,0,0,0,0.0869565217391304,0,0.0869565217391304,0
"969","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","TM6",90,0.0106,13.15,4.5045444889169,18.304347826087,22.2857142857143,4.61456483613697,12.3456456285767
"970","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","unclassified",286,0.0336,368.65,56.0486290268502,366.782608695652,215,56.9212394114302,36.2681809907935
"971","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Verrucomicrobia",467,0.0549,1082.25,148.352139306591,836.260869565217,806.428571428571,73.2344013363669,148.779295977514
"972","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","WCHB1-60",0,0,0.25,0.25,0.304347826086957,0,0.304347826086957,0
"973","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Acidobacteria",25,0.0029,33.6666666666667,7.65143414298551,15.9130434782609,14.4285714285714,3.80498583018364,6.09393587279754
"974","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Actinobacteria",44,0.0052,107.904761904762,16.0355118946467,687.913043478261,499.857142857143,163.112571921201,249.011706415527
"975","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Armatimonadetes",33,0.0039,127.047619047619,31.3184470355181,18.0434782608696,13.7142857142857,3.04087974897163,5.01765590174329
"976","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Bacteroidetes",1772,0.2085,1894.80952380952,165.368313586134,1705.04347826087,1931.57142857143,71.1945360923895,158.933477719881
"977","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","BD1-5",20,0.0024,5.66666666666667,1.40633487398193,7.43478260869565,14.5714285714286,2.17225233009402,5.92756732747665
"978","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Candidate_division_BRC1",20,0.0024,10.2380952380952,2.3753744185113,7.04347826086957,7.85714285714286,1.86339638574125,3.15042379181392
"979","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Candidate_division_OD1",32,0.0038,21.0952380952381,5.0826056131274,43.4347826086956,53.4285714285714,10.6414481775759,26.6689199728262
"980","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Candidate_division_OP11",0,0,0.142857142857143,0.142857142857143,0,0,0,0
"981","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Candidate_division_OP3",18,0.0021,12.5714285714286,3.28385040301591,28.9565217391304,33.1428571428571,6.67260290213669,15.6971768335653
"982","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Candidate_division_OP8",0,0,0.80952380952381,0.375557031488197,0.739130434782609,0.571428571428571,0.345595615229992,0.571428571428571
"983","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Candidate_division_SR1",9,0.0011,7.57142857142857,2.04423862712401,9.73913043478261,10.4285714285714,2.12664016340381,4.93701829648868
"984","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Candidate_division_TM7",0,0,0,0,0.434782608695652,1.42857142857143,0.306878244170461,0.947607082958686
"985","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Candidate_division_WS3",6,7e-04,8.38095238095238,2.37093129228659,3.95652173913043,1.71428571428571,1.61450718244677,1.10656667034498
"986","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Chlamydiae",0,0,0.714285714285714,0.493495101258347,4.08695652173913,0,2.82626937690362,0
"987","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Chlorobi",285,0.0335,89.4761904761905,23.8208211293057,106.95652173913,269.142857142857,41.4596560059285,117.870071440958
"988","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Chloroflexi",1055,0.1241,434.904761904762,96.5138999306245,240,339.714285714286,70.4366673734067,164.714863915063
"989","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Cyanobacteria",805,0.0947,1207.85714285714,226.05492680314,1425.60869565217,1213,300.513531089874,377.281819636954
"990","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Deferribacteres",0,0,0.285714285714286,0.285714285714286,1.26086956521739,1.71428571428571,0.603734724695993,1.10656667034498
"991","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Deinococcus-Thermus",11,0.0013,33.0952380952381,11.5465733448963,16.8260869565217,11.2857142857143,4.28926971400706,4.31340262169795
"992","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Dictyoglomi",0,0,0.19047619047619,0.19047619047619,0,0,0,0
"993","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Elusimicrobia",0,0,1.47619047619048,0.653266691034001,0.869565217391304,0.428571428571429,0.378807927521208,0.428571428571429
"994","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Fibrobacteres",5,6e-04,3,1.42928553580352,14,9.57142857142857,4.35889894354067,5.6436105585037
"995","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Firmicutes",274,0.0322,131,32.0107868724041,97.3478260869565,172,23.569308164106,61.0257556867824
"996","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Fusobacteria",0,0,6.85714285714286,4.66715255002127,0,0,0,0
"997","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Gemmatimonadetes",0,0,2.71428571428571,1.92371522635468,0.130434782608696,0,0.130434782608696,0
"998","BSTH13um","Bassett","Bottom","Particle","Particle Bottom","Mesotrophic","Lentisphaerae",196,0.0231,238.238095238095,58.7629177191383,301.04347826087,140,74.3681016201201,51.1566222497147
