"","sample","lakenames","limnion","filter","quadrant","trophicstate","Phylum","Class","AbundPerClass","PercentClass","MeanClassQuad","SEClassQuad","MeanClassTrophicState","SEClassTrophicState","MeanClassLake","SEClassLake"
"2414","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Verrucomicrobia","Spartobacteria",233,0.0274,208.684210526316,35.6403454797462,290.130434782609,67.270773253926,344.714285714286,127.909699227473
"2415","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Verrucomicrobia","unclassified",0,0,27.0755148741419,4.43887029785489,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2416","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Verrucomicrobia","Verrucomicrobia_Incertae_Sedis",0,0,14.4210526315789,6.21510882577452,39.304347826087,20.0528387769479,0,0
"2417","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","Verrucomicrobia","Verrucomicrobiae",533,0.0627,567.421052631579,129.423967062638,352.304347826087,38.4828094049032,376.142857142857,71.3096629301449
"2418","BSTE23um","Bassett","Top","Particle","Particle Top","Mesotrophic","WCHB1-60","unclassified",0,0,27.0755148741419,4.43887029785489,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2419","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Acidobacteria","Acidobacteria",9,0.0011,21.7,7.71058738973477,7.60869565217391,2.12526597306407,11.5714285714286,5.17713444759119
"2420","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Acidobacteria","Holophagae",3,4e-04,7.8,2.13812510096309,8.30434782608696,2.29058459718743,2.85714285714286,1.16350397360673
"2421","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Actinobacteria","Acidimicrobiia",43,0.0051,62.4,18.618807695446,26,8.03623218106497,9.28571428571429,5.7887998826728
"2422","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Actinobacteria","Actinobacteria",559,0.0658,1049.65,107.35156888516,656.565217391304,158.481041198359,488.285714285714,249.375573925652
"2423","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Actinobacteria","OPB41",0,0,1.95,0.83815273071201,3.34782608695652,1.01687091856752,2.28571428571429,1.20937381897146
"2424","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Actinobacteria","Thermoleophilia",0,0,1.75,0.627757076717118,2,0.780189497605494,0,0
"2425","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Actinobacteria","unclassified",0,0,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2426","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Armatimonadetes","Armatimonadia",0,0,63.55,22.0566823625428,3.04347826086957,1.29529135225689,1.71428571428571,1.71428571428571
"2427","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Armatimonadetes","Chthonomonadetes",10,0.0012,1.1,0.584447557415052,1.82608695652174,0.791886160603848,5.42857142857143,2.02198797576782
"2428","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Armatimonadetes","unclassified",0,0,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2429","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Bacteroidetes","Bacteroidia",264,0.0311,133,31.7384873449786,76.9565217391304,18.254403146438,134.571428571429,47.8697922159969
"2430","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Bacteroidetes","BD2-2",0,0,6.1,2.08490817669823,10.1739130434783,3.26839710863526,7.28571428571429,3.77784447053309
"2431","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Bacteroidetes","BSV13",151,0.0178,121.4,24.1303914073867,115.652173913043,24.9485326899604,103.857142857143,37.8162402574725
"2432","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Bacteroidetes","Cytophagia",22,0.0026,116.55,28.4756105243916,102.304347826087,27.6489451715833,86.5714285714286,37.4692617785738
"2433","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Bacteroidetes","Flavobacteriia",60,0.0071,399.75,89.6003076533722,211,31.7931804654815,245.428571428571,98.8651937266713
"2434","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Bacteroidetes","SB-1",11,0.0013,14.65,4.27986411491127,20.0869565217391,5.11755602006379,12,5.09434794182543
"2435","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Bacteroidetes","SB-5",0,0,7.95,2.40227414185633,10.8695652173913,3.41370427378791,3.28571428571429,1.62882203585591
"2436","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Bacteroidetes","SM1A07",0,0,0,0,0,0,0,0
"2437","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Bacteroidetes","Sphingobacteriia",1167,0.1373,1075.4,78.5645024971939,1024.52173913043,57.6069505291647,1173,161.009168623878
"2438","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Bacteroidetes","unclassified",186,0.0219,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2439","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Bacteroidetes","vadinHA17",34,0.004,32.8,7.85413065978996,38.4347826086956,8.17685591628699,36,14.3178210632764
"2440","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Bacteroidetes","VC2.1_Bac22",0,0,1.6,0.779338450900911,2.8695652173913,1.34591219463835,0,0
"2441","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Bacteroidetes","WCHB1-32",13,0.0015,8.5,2.30045762037858,4.43478260869565,1.34079512566168,6.71428571428571,2.48533111441903
"2442","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","BD1-5","unclassified",41,0.0048,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2443","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_BRC1","unclassified",12,0.0014,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2444","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_OD1","unclassified",155,0.0182,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2445","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_OP11","unclassified",0,0,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2446","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_OP3","unclassified",83,0.0098,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2447","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_OP8","unclassified",0,0,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2448","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_SR1","unclassified",22,0.0026,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2449","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_TM7","unclassified",4,5e-04,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2450","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_WS3","unclassified",0,0,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2451","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Candidate_division_WS3","Unknown_Class",0,0,0.3,0.3,1.04347826086957,0.512601135763113,0,0
"2452","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Chlamydiae","Chlamydiae",0,0,6.5,3.70809924354783,4.08695652173913,2.82626937690362,0,0
"2453","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Chlorobi","Chlorobia",820,0.0965,117.85,43.4441731905503,101.086956521739,39.9769159202653,259.142857142857,113.406019108635
"2454","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Chlorobi","Ignavibacteria",31,0.0036,6.45,2.07804943966312,5.8695652173913,1.8408027418739,10,4.61364436055861
"2455","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Chloroflexi","Anaerolineae",77,0.0091,42.15,11.7011639097188,126.913043478261,38.0054558722978,151.285714285714,74.4659443688744
"2456","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Chloroflexi","Ardenticatenia",0,0,0.3,0.3,5.26086956521739,3.0954623115379,1.14285714285714,0.857142857142857
"2457","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Chloroflexi","Caldilineae",0,0,1.5,0.952835104749035,11.2608695652174,5.42509809069781,7.14285714285714,5.30241890635806
"2458","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Chloroflexi","Chloroflexia",88,0.0104,37.25,14.4826347922716,69.0869565217391,29.5054703203995,165.571428571429,84.5480582252476
"2459","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Chloroflexi","Dehalococcoidia",3,4e-04,3.7,2.54858061632249,1.95652173913043,0.793945122279845,0.714285714285714,0.473803541479343
"2460","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Chloroflexi","SL56_marine_group",16,0.0019,50.7,14.3911705386909,19.0869565217391,4.2649008919893,9.14285714285714,5.21183895627277
"2461","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Chloroflexi","unclassified",0,0,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2462","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Cyanobacteria","Cyanobacteria",108,0.0127,245.3,63.4166713926734,1414.78260869565,300.734127824605,1199.42857142857,381.912534061753
"2463","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Cyanobacteria","Melainabacteria",32,0.0038,33.15,12.3427530410188,5.69565217391304,2.41326602256911,9.85714285714286,5.99376092850117
"2464","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Cyanobacteria","ML635J-21",5,6e-04,1,0.584897651865602,0.565217391304348,0.401706276568432,0.714285714285714,0.714285714285714
"2465","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Cyanobacteria","unclassified",0,0,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2466","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Deferribacteres","Deferribacteres",0,0,1.45,0.65484027783398,1.26086956521739,0.603734724695993,1.71428571428571,1.10656667034498
"2467","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Deinococcus-Thermus","Deinococci",24,0.0028,37.65,15.0955334976591,16.8260869565217,4.28926971400706,11.2857142857143,4.31340262169795
"2468","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Dictyoglomi","Dictyoglomia",0,0,0,0,0,0,0,0
"2469","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Elusimicrobia","Elusimicrobia",0,0,1.7,1.12413709596575,0.869565217391304,0.378807927521208,0.428571428571429,0.428571428571429
"2470","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Fibrobacteres","Fibrobacteria",27,0.0032,18.25,5.10359780217013,14,4.35889894354067,9.57142857142857,5.6436105585037
"2471","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Firmicutes","Bacilli",0,0,0,0,0,0,0,0
"2472","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Firmicutes","Clostridia",298,0.0351,99,26.3414821946398,82.4347826086957,22.3613714505624,163.714285714286,58.1134826933329
"2473","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Firmicutes","Negativicutes",0,0,3.95,1.67563813453106,1.82608695652174,0.842666982814132,0.571428571428571,0.571428571428571
"2474","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Firmicutes","unclassified",3,4e-04,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2475","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Fusobacteria","Fusobacteriia",0,0,0.65,0.448828885457535,0,0,0,0
"2476","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Gemmatimonadetes","Gemmatimonadetes",0,0,1.85,0.795629509124362,0.130434782608696,0.130434782608696,0,0
"2477","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Lentisphaerae","BS5",0,0,0.35,0.35,0,0,0,0
"2478","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Lentisphaerae","Lentisphaeria",53,0.0062,154.1,63.0878627079142,27.9130434782609,7.93200178679782,23.2857142857143,9.27288491020045
"2479","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Lentisphaerae","MSBL3",0,0,2.25,0.948336493689428,2,0.711286759159019,0.428571428571429,0.428571428571429
"2480","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Lentisphaerae","Oligosphaeria",14,0.0016,13.15,3.90632078883227,15.3913043478261,3.69153455801552,8.85714285714286,3.58853048202299
"2481","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Lentisphaerae","PBS-III-20",0,0,0.15,0.15,1.26086956521739,0.619885847276375,2.14285714285714,1.58006285933686
"2482","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Lentisphaerae","RFP12_gut_group",23,0.0027,65.45,20.6195455307516,65.8695652173913,18.5832497517329,22.2857142857143,9.50867845635736
"2483","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Lentisphaerae","unclassified",64,0.0075,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2484","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Lentisphaerae","WCHB1-41",57,0.0067,65.15,17.0048406420983,78.8695652173913,18.7252133238323,43.8571428571429,15.9663762347011
"2485","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","NPL-UPA2","unclassified",65,0.0076,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2486","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Planctomycetes","OM190",0,0,3.15,2.23521457818401,5.52173913043478,3.50373576192566,0,0
"2487","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Planctomycetes","Phycisphaerae",29,0.0034,122.15,46.1596927723973,64.8260869565217,11.1210821007025,69.5714285714286,24.8604267124788
"2488","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Planctomycetes","Planctomycetacia",53,0.0062,177.6,29.479466538057,401.521739130435,89.6550232829289,517.714285714286,236.215873250529
"2489","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Planctomycetes","unclassified",0,0,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2490","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Planctomycetes","vadinHA49",0,0,35.15,8.72783659213137,13.8695652173913,5.26878508163568,0,0
"2491","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Proteobacteria","Alphaproteobacteria",110,0.0129,157.4,39.5583779136341,268.434782608696,65.1878048831378,254.285714285714,120.752543951456
"2492","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Proteobacteria","Betaproteobacteria",1746,0.2054,1170.4,89.7767523535904,999.521739130435,110.576925266728,934.428571428571,235.217412817412
"2493","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Proteobacteria","Deltaproteobacteria",346,0.0407,261.85,29.7744393203651,283.739130434783,47.9276141198636,299.714285714286,92.0069133752651
"2494","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Proteobacteria","Epsilonproteobacteria",21,0.0025,25.35,7.83825806373356,14.9565217391304,6.50250127029864,5.71428571428571,2.82602097618244
"2495","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Proteobacteria","Gammaproteobacteria",590,0.0694,380.35,67.4230662935249,304.391304347826,76.4303071711117,506.571428571429,213.84282803508
"2496","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Proteobacteria","SPOTSOCT00m83",0,0,0,0,0,0,0,0
"2497","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Proteobacteria","TA18",5,6e-04,1.75,0.905756444549033,7.26086956521739,1.74932781139408,4.57142857142857,1.39483985865493
"2498","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Proteobacteria","unclassified",37,0.0044,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2499","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Spirochaetae","Spirochaetes",59,0.0069,55.25,10.51662218135,44.695652173913,8.60380345680644,35.8571428571429,12.8460269407808
"2500","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Tenericutes","Mollicutes",4,5e-04,7,2.01311489462161,4.34782608695652,1.42896172214943,2.71428571428571,2.12372410675979
"2501","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Thermotogae","Thermotogae",0,0,0,0,0.0869565217391304,0.0869565217391304,0,0
"2502","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","TM6","unclassified",90,0.0106,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2503","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","unclassified","unclassified",286,0.0336,38.5804347826087,4.92581896237518,36.9603024574669,4.58681609034528,27.3913043478261,4.70976893705558
"2504","BSTH1","Bassett","Bottom","Free","Free Bottom","Mesotrophic","Verrucomicrobia","OPB35_soil_group",75,0.0088,204.65,43.6921813431913,61.2608695652174,9.18910193827629,49,15.6494332774309
